"","Episode","lr_0.0001","lr_0.0005","lr_0.001","lr_0.005","lr_0.01","lr_0.05","lr_0.1"
"231",231,22.2617375115176,23.3418246744842,23.3077229727479,24.4611405093649,23.3561559001514,22.5311769535741,24.8120742189674
"232",232,22.2891902620249,23.3622431669589,23.3108012424906,24.5050828720639,23.4179541679879,22.5246447460155,24.8106056775705
"233",233,22.3105802764929,23.3621356835217,23.3202859306203,24.5962102983418,23.4648039314055,22.4842192815011,24.8017152418147
"234",234,22.3401053269357,23.3750802544871,23.3787810468654,24.6876473905711,23.4923073081321,22.4548657970199,24.7988991121532
"235",235,22.36138763485,23.3751384463296,23.3789304833271,24.7786240548405,23.5081248308318,22.3777172158679,24.7989147010432
"236",236,22.3870196944533,23.3712314817887,23.4026439667501,24.8671472692076,23.6125932999339,22.377558998313,24.8008280613217
"237",237,22.4158898480199,23.4080150165499,23.4004144684438,24.8807504235942,23.7403474004304,22.3694655588872,24.8161721975417
"238",238,22.3869844776049,23.4077531813661,23.4060077985796,24.9704580298761,23.7716352103221,22.2951127329698,24.8248693833682
"239",239,22.3718625668744,23.4365070148664,23.3479576229405,24.9688090439698,23.8790293370644,22.3116567062984,24.8165846840949
"240",240,22.3521551860813,23.3743280829964,23.3637046906972,25.0528949460412,23.9662560565777,22.2866789716478,24.8286432660744
"241",241,22.3621912832355,23.3821760439068,23.466103068315,25.0516375854965,24.0695911734544,22.2458003328901,24.8369127162348
"242",242,22.3908090564508,23.3920867149955,23.4662126898036,25.0723636965197,24.1042647318362,22.2477096590289,24.8358719331525
"243",243,22.4340047975945,23.35725797654,23.5434323391934,25.084794292716,24.2001376753642,22.2750507365099,24.8306494135753
"244",244,22.4677348953017,23.3571069190982,23.4687482659566,25.0877773680947,24.2914970386988,22.2581759589106,24.8247859502438
"245",245,22.4950650967212,23.3571606207325,23.4610877513499,25.0935482363593,24.3677958005819,22.2021072243931,24.8385327350817
"246",246,22.5482522495779,23.393372248996,23.5295373428943,25.0962445525067,24.4553969878147,22.2505682638633,24.839358988003
"247",247,22.6106335865747,23.3938548351183,23.5285197636987,25.0994221583792,24.5378642657013,22.2351740552529,24.8350216221755
"248",248,22.6244325575899,23.4008365349355,23.5533198303131,25.0987432654487,24.6482610502486,22.2650207377334,24.8284733237779
"249",249,22.5944793588178,23.4045689882265,23.5830424048747,25.0987038051098,24.6369409852955,22.3123886783313,24.831407122305
"250",250,22.5813019344609,23.4013199710542,23.5763239768908,25.0935066221698,24.6971153137082,22.4069466524286,24.8315491476187
"251",251,22.5965016062511,23.4792695813988,23.6141757839644,25.092293305246,24.7110721501145,22.4255820728987,24.8318662055908
"252",252,22.6315023251757,23.4544792027032,23.5973323599383,25.1059139715209,24.7133974816891,22.4053031839163,24.8398528148719
"253",253,22.6378614798446,23.4541976470898,23.5986811011613,25.0868313175365,24.7673233945111,22.4032636576783,24.8412966619717
"254",254,22.6622677428431,23.4455758771547,23.5910136641329,25.0055341482674,24.8025752371518,22.3721577015938,24.8431445405368
"255",255,22.6660037726138,23.4370548494468,23.5927940054209,24.9259296946031,24.8351716962257,22.3918577329047,24.8469650705248
"256",256,22.6595680788857,23.4330410788245,23.5706866325269,24.8538195194761,24.7922982934763,22.3929946041181,24.8622593176428
"257",257,22.6695359350843,23.4150492009284,23.5935316590342,24.7790026414864,24.7929613217628,22.3737151474186,24.8732435835114
"258",258,22.6877405554796,23.4155029393731,23.5994884975889,24.7054466954116,24.8642070048701,22.3807589228537,24.885442588205
"259",259,22.708546679607,23.4067908195353,23.6575067039185,24.6311222973288,24.8725503036742,22.3592293464085,24.8814078675663
"260",260,22.7420521557102,23.4235425764571,23.6556158171193,24.5316917613313,24.8593900160421,22.455435747637,24.8890945182381
"261",261,22.7440696520975,23.4064298252398,23.6391013184919,24.4482026046412,24.8441426348302,22.5836002499657,24.8927025222824
"262",262,22.7164393380449,23.3919506711346,23.639109316578,24.3426933422147,24.8131350797503,22.5677785650407,24.9166158031949
"263",263,22.7180235113415,23.3744304987656,23.566764952593,24.241259145442,24.7906755827085,22.5262871645819,24.9225911376815
"264",264,22.7375193403805,23.3570434866283,23.5843645126713,24.1442572097043,24.7811608579193,22.5661317964083,24.9357831765157
"265",265,22.7426581632161,23.3391721848452,23.5974136911896,24.0515529674722,24.7882667619871,22.5797323736724,24.931673067075
"266",266,22.724867483214,23.3220928419513,23.5990848779224,23.9502394669584,24.7462595929346,22.6175197264771,24.934218617506
"267",267,22.7007301322424,23.3125977779768,23.6016029867839,23.865373894725,24.6829573363144,22.6499667493027,24.960817544003
"268",268,22.7542701268353,23.2947945670735,23.6726380326521,23.7910932562344,24.7026023870016,22.6290454973497,24.9712145184223
"269",269,22.7925044326314,23.2767572553778,23.6679270581873,23.7058224318098,24.789468961307,22.5994079202439,24.9821222484968
"270",270,22.8226478358823,23.2671248961862,23.69390904307,23.6210051118621,24.7941031645336,22.5552232237685,24.9913213565004
"271",271,22.8434475235705,23.1799602303251,23.6910476551112,23.5335729566848,24.6795568438979,22.5729397436822,24.98941293517
"272",272,22.8377100211765,23.1708886429551,23.7140126535593,23.4320694317876,24.6419270297142,22.6308700361108,24.9965979908704
"273",273,22.917254309099,23.1537995743698,23.7900451433205,23.3701121266621,24.5507251038873,22.7248349846652,24.9941547465038
"274",274,22.9552673786729,23.1448826493819,23.8636160828054,23.358847111542,24.4812382156369,22.8739548871275,24.9966018854948
"275",275,22.990045882544,23.1360845725913,23.8648401220964,23.3429909813317,24.4705973227209,22.8969859148945,24.9962822259186
"276",276,23.0251415379015,23.1469062791954,23.9542597724594,23.3221198535884,24.5028566063951,23.0122794753653,24.9990896128205
"277",277,23.0673078363224,23.1471259458337,24.038290319899,23.3276300224961,24.4483108849441,23.0604316967929,24.984879225817
"278",278,23.0490679961793,23.1348119135722,24.1118323121595,23.2850268782187,24.3192914758157,23.180133534729,24.9833483172422
"279",279,23.003868895416,23.116617542661,24.1149586380389,23.2596988464176,24.2369414711635,23.2963912162557,24.9837223981274
"280",280,22.989422642127,23.081322700494,24.1906181443061,23.2455529178385,24.2265292963849,23.2172386850418,24.9815743933391
"281",281,22.9448509910984,23.0717019587666,24.2044838285744,23.2035750611314,24.1890095631361,23.0894052134735,24.9859049779449
"282",282,22.9722381238456,23.0975265222259,24.1954516478806,23.1765696070786,24.183807810316,23.089185388461,24.9729535849612
"283",283,23.019195136421,23.0845314087674,24.2859089515173,23.1533602503151,24.1287330034938,23.1248360343846,24.9638572361896
"284",284,23.0562528580724,23.0700843826207,24.3753520202937,23.1321097781443,24.0585671228218,23.0883713098194,24.9634244306278
"285",285,23.0875505263371,23.0513965841998,24.4489361014938,23.103913780693,24.0270295235901,23.1466417427976,24.9778086772344
"286",286,23.1373969379637,23.0369543533012,24.3787285176611,23.0951893279606,23.9582465767678,23.1918835091679,24.9732720378142
"287",287,23.1172919802118,23.0180624422638,24.4512192088532,23.0580237592985,23.9244530390479,23.2598829135841,24.9541736659633
"288",288,23.0442491648442,22.9884496226844,24.4478975009607,23.0232476050015,23.8271857857671,23.2650487227559,24.9501749506956
"289",289,23.0737252736977,22.968743091631,24.5252764403409,22.9981663261795,23.7909788644839,23.3864441423653,24.957918953409
"290",290,23.0971454854106,22.9271717398861,24.5875979184284,22.9635103870799,23.672698389585,23.4615456201308,24.9328631251679
"291",291,23.0532828383257,22.8944434166924,24.6640918043949,22.93178892395,23.644765407628,23.5360662990838,24.9386458351282
"292",292,23.0016413513622,22.8983888877313,24.7361355762042,22.8998433182176,23.5243024916099,23.6320787877058,24.9282019597398
"293",293,22.8900694939687,22.8690920303424,24.7422049880453,22.8723380487815,23.5250021681219,23.6246638154286,24.9217623735689
"294",294,22.8120115672128,22.8549379231718,24.7452394887078,22.8475491316966,23.5061213376471,23.6245939193644,24.9166680228992
"295",295,22.8028992256009,22.8416666064458,24.8136279409634,22.8497214361277,23.4680341463545,23.724826726912,24.9145648113938
"296",296,22.7336953899302,22.7962527994493,24.812353274326,22.839282466542,23.4002545024033,23.7767403280633,24.9279609713045
"297",297,22.6496960909814,22.7767433973475,24.7346031998663,22.8040745681486,23.3525205639392,23.8759800949997,24.9436805958962
"298",298,22.682847790608,22.7611839877754,24.6746357464902,22.8293105643777,23.3949757464138,23.9050310094202,24.9535612910309
"299",299,22.7352526928922,22.7464474215503,24.6881428666981,22.8376954755935,23.3666183586101,23.9132191143085,24.9540380672649
"300",300,22.7010679645629,22.7367968452451,24.622240378766,22.8492127854819,23.3576036382486,24.0639009631539,24.9522267659566
"301",301,22.7011927678169,22.7608329345608,24.6212031690585,22.8821870630789,23.3185682895187,24.1480433413881,24.9563616158445
"302",302,22.6542677555122,22.712912058984,24.6911856355795,22.8988959967239,23.2744928264999,24.3227142956745,24.948694820752
"303",303,22.5624477911323,22.7014467171566,24.6187739095242,22.9137080431334,23.2351821270594,24.3858024807036,24.9562506774572
"304",304,22.4712094465388,22.6965926990485,24.5530976781919,22.9423270592236,23.2130955033802,24.5361703499975,24.9485844142819
"305",305,22.3808316814718,22.7187236692696,24.5411789357851,22.9655279865395,23.1456084475093,24.6258003214646,24.9456525490769
"306",306,22.2886606287183,22.7141320006102,24.5340007151749,22.9676039108199,23.1573318760956,24.6653257001984,24.938804012189
"307",307,22.2704394167037,22.7142162608381,24.4439494693635,22.9917824555135,23.1456924524733,24.7406804703342,24.9439864461381
"308",308,22.2702930761077,22.7249973175522,24.3604519157443,23.0099359974263,23.1444953200567,24.8929669697608,24.9408880852998
"309",309,22.1785513593949,22.7262936273505,24.3452392150901,23.0257593832213,23.0527580333801,24.9340636162733,24.9440580992777
"310",310,22.1007770286899,22.7492484867392,24.2517329993601,23.0516624534402,23.0572234196037,24.9155421962467,24.9628103633609
"311",311,22.085175409763,22.7630928492591,24.1436063371018,23.0766413817151,23.1069255268112,24.8883370438202,24.9546584728988
"312",312,22.1821990915722,22.754391351181,24.0159854995302,23.1297109945624,23.1712925549463,24.851946279685,24.9639037307835
"313",313,22.3236926062812,22.7643750230041,23.894941241229,23.1833054696806,23.1564052540837,24.9344289339966,24.9760665914175
"314",314,22.442167935713,22.7592815110496,23.7729336800892,23.1817249066081,23.1489365287529,24.9616117856772,24.993766129827
"315",315,22.5370359700438,22.7535163135036,23.6646548838084,23.1689005638382,23.1930991281657,24.902094527966,24.9940242305939
"316",316,22.5805728543195,22.7549418957912,23.5668466895647,23.1633366791959,23.1954444114883,24.9011648941596,24.98443717473
"317",317,22.5825272985814,22.7557358044397,23.5559437593103,23.1674832379248,23.2729922217627,24.9166347368076,24.9728004137161
"318",318,22.5537315337703,22.7557051175474,23.5103088847257,23.1690736815952,23.2403144693137,24.9524728105648,24.9306803337881
"319",319,22.5936956262431,22.760837467194,23.4668659566274,23.1606152220497,23.2789157931185,24.965765088082,24.8999745665432
"320",320,22.7582983248418,22.7606301048466,23.4246241825737,23.1625666913517,23.2838650955882,24.9483834612743,24.8434773763217
"321",321,22.7583556642913,22.7269593074805,23.3218373412059,23.1593229306516,23.2718638083934,25.0306701766018,24.836801759652
"322",322,22.7584455354706,22.7255856962649,23.2168107965093,23.1696063621299,23.2785338055557,25.0377339446719,24.8310853133246
"323",323,22.8107621213314,22.7308755283064,23.1770578207934,23.1861097379541,23.2871445975846,25.0899747207752,24.8175731955186
"324",324,22.9797131047961,22.7212212993531,23.1464784135837,23.1840781744841,23.3698050132049,25.0551175389181,24.8070754707
"325",325,22.994908826513,22.6908330669892,23.050223345851,23.1888523364201,23.3758559174342,24.9410546441618,24.7969080809105
"326",326,22.9950005567434,22.6809204552803,23.0358081461824,23.1983940659689,23.4075322252451,24.9246349475991,24.7888331135383
"327",327,22.9952079190908,22.6748615226242,23.0409219590282,23.1984906595244,23.4350669307976,24.938020798011,24.7681493999626
"328",328,23.0045057154675,22.6670422508061,23.0724678457734,23.1947334592479,23.412146573968,24.9054763556672,24.746627030071
"329",329,23.0295470603472,22.657744753125,22.9786140836139,23.1903699267168,23.4259137176016,24.8987173529001,24.685456287035
"330",330,23.1057322627738,22.6264926446011,22.995360018384,23.1950748160646,23.4402204359775,24.9736908949981,24.6597646186479
"331",331,23.2812242734837,22.594126697939,23.0247498085041,23.1904239231586,23.4655679311844,25.0616922972843,24.6456227817161
"332",332,23.3331406671128,22.5472368525806,23.1359277720301,23.1599146642924,23.4599611498809,25.1251078483012,24.6128329541582
"333",333,23.191748603839,22.505831178935,23.1717896552556,23.1251471599165,23.5015238908264,25.1351751592004,24.5630174921245
"334",334,23.1372911253262,22.4789315550854,23.2125710372211,23.1438744082829,23.4961451484731,25.1331419080147,24.49191668108
"335",335,23.0102075782223,22.4370047213032,23.2487670577449,23.1595647919488,23.429266163491,25.2336373344026,24.47494340862
"336",336,23.0245415736614,22.4003723206401,23.2727895880323,23.1800541282126,23.5210407291792,25.2038556269189,24.4733981531707
"337",337,23.1942562434734,22.3667071620708,23.2889093433032,23.1849711222396,23.4643144952587,25.1568448028058,24.4583672138978
"338",338,23.3492371950701,22.3378209230866,23.3242717326606,23.1785433910815,23.4917088721198,25.1112839376503,24.4747219708344
"339",339,23.4227409417335,22.2960707660391,23.3267402786807,23.1788873049855,23.56672324344,25.1622214858197,24.504742067837
"340",340,23.4297493618831,22.2762333656583,23.3741096471657,23.2153178239934,23.4802030389645,25.1137243948041,24.5154576288337
"341",341,23.6114821299274,22.2349642216148,23.3947326026311,23.2161221260055,23.462853028448,25.1307670222472,24.506755940256
"342",342,23.7362156446546,22.1944362031678,23.4312839303853,23.294178358817,23.4521862415647,25.1390394538459,24.4907889817658
"343",343,23.7754697527306,22.1591672843648,23.4571031203348,23.2849046319651,23.475644178099,25.1759701491842,24.4639809329835
"344",344,23.6830286974817,22.1271478414595,23.4721596166356,23.2731704219464,23.4020426970102,25.1978867243471,24.4496346929182
"345",345,23.7593723034681,22.0934428997428,23.498355496339,23.2615043044724,23.4103074334364,25.288214027204,24.3981022461611
"346",346,23.8512930679596,22.0660453395031,23.5199639802725,23.2523022287182,23.3899211916714,25.271589450997,24.4069304022422
"347",347,23.8759250934617,22.0301047548586,23.5390931586399,23.2568945619776,23.3906730771955,25.2112096446,24.4204724357673
"348",348,23.8671814406093,21.9963629207552,23.5312298380017,23.2450207466122,23.4383959677572,25.2249680005455,24.4306107226195
"349",349,23.8653105235351,21.9729996250783,23.5628190001937,23.2397100094444,23.4859164408271,25.2076371234504,24.465008970512
"350",350,23.8715839269313,21.9576467053,23.5686670358166,23.2388974961462,23.5282054342964,25.1560695772908,24.4672789051218
"351",351,23.7900599300361,21.9483361423911,23.5816483277441,23.2436849455767,23.4995850721932,25.0817682665182,24.4721175045304
"352",352,23.6390348244548,21.9392861771008,23.5191833274527,23.2498847449873,23.5266786391827,25.0155416923403,24.4637454901099
"353",353,23.7341776778442,21.939391129633,23.5200854657464,23.3167675641496,23.5069577447487,24.9500995900927,24.4703374315265
"354",354,23.7482889511755,21.9246762707373,23.6012179895023,23.3389950457546,23.5298303195413,24.8676865518074,24.5017940749896
"355",355,23.8116714728463,21.9247706939232,23.5997322556762,23.3279727372815,23.5299534623062,24.8423172318093,24.476907392973
"356",356,23.9178649777029,21.9246462209642,23.5999157696457,23.3419999606188,23.4541118907394,24.8269866452394,24.4598002033292
"357",357,23.8464271456063,21.9166201965124,23.6000850386345,23.3421639201885,23.4690698483777,24.8391380601753,24.4520235861642
"358",358,23.7654107652625,21.9038343307449,23.5966329062457,23.3507696336308,23.4897043066494,24.8126595199372,24.4271078057948
"359",359,23.6845117200169,21.903821291075,23.6209206604168,23.3591386066752,23.4285654248516,24.7283430419391,24.4059705147526
"360",360,23.5969122673467,21.8818903718893,23.6003950206091,23.3319752624137,23.5389644276061,24.7631968224116,24.4334230771904
"361",361,23.415548388259,21.8817576001588,23.6212915073289,23.3478888351138,23.5908880088477,24.6404129904093,24.4253348569428
"362",362,23.3529606793579,21.8865677270007,23.6128491505399,23.2701934074998,23.6061178282324,24.5318912359353,24.4098924262483
"363",363,23.3529035796006,21.880351230936,23.6177390166955,23.2790248964045,23.6770541050569,24.4464249087291,24.4305311662294
"364",364,23.4341456180706,21.8805956770199,23.6197493653542,23.2829550519417,23.7581034207687,24.4423603853603,24.4098079655346
"365",365,23.4625884004804,21.8811317789637,23.6119849086505,23.3768537105826,23.7734336695307,24.4517118467627,24.4413732867866
"366",366,23.4976393874463,21.8767673820519,23.5960199905643,23.3913617982107,23.8612495748248,24.4298342283107,24.4079006126186
"367",367,23.4752019602068,21.8770573112831,23.5720383962806,23.3860065707557,23.8722839188749,24.4292664758513,24.3957746245667
"368",368,23.4857485983079,21.8767255788436,23.5570774386019,23.4026540755448,23.8617506731679,24.4160442859799,24.3967217986288
"369",369,23.4657737244586,21.8674807871769,23.5505103495924,23.4169700404209,23.853972247815,24.3490038022402,24.3881878551459
"370",370,23.437453127934,21.8678309167274,23.5413702669423,23.4161486779766,23.8718260257051,24.3035438650397,24.364254451398
"371",371,23.5079891786197,21.8678769326956,23.5336017148336,23.4192044636423,23.9161160957574,24.3353611313734,24.3513753240169
"372",372,23.6744107785134,21.8677452313389,23.523066083293,23.4319766010787,23.9882228645512,24.3785348375936,24.3408108968728
"373",373,23.6613399392878,21.8676115049485,23.5228808770805,23.36352888829,23.998824904843,24.3933766388945,24.3632437417701
"374",374,23.574308885651,21.8676367245925,23.433530807446,23.341335147097,24.0668477461757,24.4530979740603,24.380765023799
"375",375,23.5060118306352,21.8677591708441,23.4257455040736,23.3544945862741,24.1344387789785,24.4620788892037,24.3763299423046
"376",376,23.425185545052,21.8675994176616,23.4180372948604,23.3898478773079,24.13594116295,24.5020758364405,24.3588612419022
"377",377,23.4138092453289,21.8672203198187,23.4017410982454,23.3941630179648,24.1675131242549,24.4854602113074,24.3487850147397
"378",378,23.334091451468,21.8845814483154,23.3868156947013,23.3931015407358,24.16132589019,24.4984339120472,24.3632888678453
"379",379,23.3204710892998,21.884772061722,23.3785289538634,23.3928224431677,24.1532688610443,24.5172597170802,24.3587582672863
"380",380,23.246179650984,21.8874331389305,23.3699991024312,23.3982205680001,24.0794099333886,24.5234278507268,24.3191311581228
"381",381,23.2462235367893,21.8956937630567,23.4251897753421,23.3960447977468,24.0689330771182,24.5262400937175,24.3399644856181
"382",382,23.1843771600808,21.8910411512021,23.433912559448,23.4002629805072,24.0530142382138,24.539217880816,24.3636430778255
"383",383,23.2146780183848,21.8912779392497,23.4255694248248,23.4086365724902,23.9898044563042,24.5705976519964,24.3420624170109
"384",384,23.2019899770874,21.8911543260038,23.4151313145794,23.4229726052304,23.9179005320305,24.5243126747078,24.3258951579322
"385",385,23.1466324720964,21.8905906335696,23.5009199465948,23.3529830950005,23.9249879480324,24.4998178681787,24.3280506585629
"386",386,23.1630651278839,21.8905472307918,23.5009448538383,23.3559434688254,23.849140070294,24.5008583932593,24.340817097013
"387",387,23.3270029244616,21.8904607012823,23.4920024897163,23.3609004289743,23.8331433160637,24.5258060477343,24.317609641607
"388",388,23.4886345186846,21.8907421055616,23.5411316715213,23.3606325606364,23.8210435867283,24.4964792561425,24.3206898513058
"389",389,23.5966069099771,21.9002597475765,23.5126820655081,23.3608605633878,23.8900930089039,24.5049625935542,24.3226953641969
"390",390,23.5332825310876,21.8999530208038,23.4897334376585,23.4253064666223,23.8385018601752,24.5288561720931,24.3578898527039
"391",391,23.4531481815231,21.8998485207048,23.4578282796691,23.4302208118471,23.9064554894496,24.5418136399864,24.3936778791367
"392",392,23.366167638657,21.899740717217,23.4485660131305,23.4301492855756,23.823355635607,24.5034263722623,24.4358101170147
"393",393,23.2847243604432,21.8998979506135,23.4322552135424,23.440145499096,23.814273950793,24.3966359008547,24.4491563273151
"394",394,23.3551545214279,21.9000776606875,23.4136372713046,23.4485008025804,23.731886103564,24.3921421801249,24.4437926467964
"395",395,23.405881488724,21.9000893853948,23.3707763419332,23.4479073265869,23.6529905234105,24.3417118676732,24.4866589903401
"396",396,23.4052990785191,21.9004359554258,23.3245209470252,23.3986548625317,23.6396488882939,24.334280272536,24.4915989995911
"397",397,23.473315863699,21.9015875017095,23.2794846790984,23.3989408992219,23.5934195740855,24.3387802061597,24.4946983416371
"398",398,23.633728876398,21.8845384035199,23.2272689650646,23.397650043011,23.5765027175369,24.2863028322169,24.5202472619247
"399",399,23.7195334812258,21.8841907559261,23.171328979735,23.3982950997266,23.5547138460759,24.1932361010728,24.5387339250171
"400",400,23.7102333675822,21.8818080276928,23.1113217064443,23.3905445987248,23.5411848980045,24.1206143391822,24.6068101265298
"401",401,23.7144564204732,21.8734270515287,22.9783364912735,23.3882629650858,23.5178629623608,24.1115468000386,24.577473012789
"402",402,23.7143209509252,21.8731848010358,22.9181152511116,23.3834901648915,23.5124612464162,24.1387871427705,24.5693847295626
"403",403,23.5928609359529,21.8753505942865,22.8664180864306,23.3662096219667,23.4962878460595,24.0411797516907,24.562099674761
"404",404,23.6187004652831,21.8758361874799,22.805844604278,23.3591618463773,23.4807630335092,24.0139347242055,24.6044657944123
"405",405,23.734432708177,21.8852058733945,22.6703399006408,23.3470552744998,23.4454244262168,24.0055161159486,24.5966934619556
"406",406,23.7791053990753,21.8850100913031,22.6095328151009,23.3345987410376,23.4837694679284,23.9381748859363,24.6118264149302
"407",407,23.7858207065179,21.8850443141698,22.557306533369,23.3350119305271,23.4789792728473,23.8811245737246,24.6309903469279
"408",408,23.7859394289435,21.8849152892042,22.4389387060036,23.3260578051751,23.4734226714181,23.8913080611061,24.5996824375827
"409",409,23.8474846404218,21.8759523747853,22.3993997241185,23.3169604172484,23.3912240326088,23.7896654275127,24.6074969343729
"410",410,24.0244771774754,21.8762017621085,22.3636189564336,23.245134725492,23.4010350963761,23.7533958180205,24.5915624887678
"411",411,24.1211385921814,21.8760746024388,22.3206067346764,23.2322728397105,23.3125725070602,23.66751747402,24.5714384023788
"412",412,24.2192465940759,21.8764431425686,22.2784286656293,23.2237875256781,23.3122684125223,23.692231629145,24.5580838841548
"413",413,24.3601775139801,21.8761799057301,22.2433874198557,23.2151663610194,23.3111740339923,23.7476064941403,24.5375545875248
"414",414,24.3766244539343,21.87782882665,22.2203470521641,23.2064531102503,23.3113161572735,23.6007217356145,24.5346000659929
"415",415,24.3767351483052,21.8818667554505,22.2066470195895,23.199645440991,23.3061367408874,23.5829233852855,24.5116898707628
"416",416,24.3770746124042,21.8816841772738,22.196244692607,23.1997970429673,23.3096012059232,23.5318049840648,24.5123964013119
"417",417,24.2171801733356,21.8805201214475,22.1930071112317,23.1997309313108,23.3927546444424,23.4179013003267,24.508946133623
"418",418,24.0447295100001,21.880231442959,22.1955930938529,23.1995523188714,23.3994891053836,23.4282758141309,24.5082262289644
"419",419,23.9178459411685,21.8803082744685,22.2033903568325,23.20002390305,23.4291672757195,23.4913055979192,24.4801069690153
"420",420,23.9212865722272,21.8802736623691,22.2415813759412,23.2085820859661,23.4535111273093,23.5016102481157,24.4598210601573
"421",421,24.0032760486192,21.889502628652,22.2503036412848,23.2088146765044,23.5010737234712,23.465363598182,24.4678010209668
"422",422,24.0952928229493,21.890184051491,22.2534048090997,23.2176396542117,23.5474370665467,23.4556412822368,24.4806505442788
"423",423,24.1864960180095,21.8967601985571,22.2568174139895,23.2352204714384,23.5654956750239,23.5046921588653,24.483443787942
"424",424,24.1071586055575,21.8964106519383,22.2694466990126,23.2425532749332,23.5806415675786,23.50670970371,24.4608611706367
"425",425,24.0183619903748,21.8872832165166,22.2828018309329,23.2514270956408,23.593180014858,23.4454829019543,24.4888535632984
"426",426,23.9222107128371,21.8872234444375,22.3058224671182,23.269051492244,23.5556511348208,23.4809024496608,24.493646527105
"427",427,23.84108332951,21.8875431952419,22.3290118242373,23.2783378088288,23.5459877658866,23.4231859418375,24.5021833537716
"428",428,23.7618881255707,21.8873952983616,22.3459663502512,23.2923842728894,23.5526607003689,23.4199514452507,24.5258968202325
"429",429,23.6808977861987,21.8903405872397,22.3758261461942,23.3107882347714,23.5407050765002,23.4595590446235,24.5154624425605
"430",430,23.5958026456363,21.8903310535878,22.3968115510493,23.333201195074,23.5262997438636,23.4655511165008,24.539217290363
"431",431,23.5767381103222,21.8903070069919,22.4179526285481,23.3585409216464,23.5065713933178,23.4172015305257,24.5321639838015
"432",432,23.5690707195282,21.8925807560778,22.4310157959306,23.3746706137988,23.4832891899748,23.302027041193,24.519265234448
"433",433,23.4426878228283,21.8925631540642,22.4442961457689,23.3878346025315,23.4463859044843,23.2713296490842,24.5233357437123
"434",434,23.3511995508448,21.8909430662562,22.4565721682492,23.4040847180148,23.4190173459577,23.3020418288448,24.5114129768743
"435",435,23.2596597736672,21.8868113206108,22.4714679867843,23.5050205643051,23.3727855834615,23.2549445035313,24.5239184580742
"436",436,23.1681234197679,21.8916356334544,22.4819129925632,23.503636951434,23.3323952809854,23.2360932185336,24.5305421998863
"437",437,23.1684678242637,21.8918989081222,22.5017497334062,23.5113224179366,23.1977182347225,23.2907719106057,24.5276337523103
"438",438,23.177100980601,21.8917173387487,22.517168890536,23.5198856214603,23.1341370607958,23.2702827809801,24.5114971921534
"439",439,23.3133551088106,21.8918463662437,22.5317709296331,23.528062708641,23.0589494529887,23.1921955621176,24.551431170768
"440",440,23.4126471006369,21.8916408964719,22.5244142221151,23.5280063829949,22.9779886048463,23.1868251736221,24.539345170014
"441",441,23.413615618199,21.8824119301891,22.5276827487607,23.536312233469,22.8799257462642,23.2669878670641,24.5441469772735
"442",442,23.3751771567012,21.88173050735,22.536917462491,23.5361572920027,22.7750850883841,23.2429125570032,24.5398920032149
"443",443,23.3207403075042,21.8724518996621,22.546038492637,23.5359183881338,22.6914699154218,23.1773911644489,24.5660504218936
"444",444,23.2290148746347,21.872107317692,22.5570472169245,23.5397117537985,22.6219051473898,23.1528614450502,24.5887140452862
"445",445,23.1458541198162,21.8722026258866,22.5554438165349,23.530698985557,22.5437706995617,23.1553118254651,24.5652756477722
"446",446,23.0542786335153,21.8725076971223,22.5554205059126,23.5354939366557,22.4657480703816,23.1372927846463,24.528079356949
"447",447,22.9626280943735,21.8719836495942,22.5554109541802,23.5345627767677,22.4149736159592,23.1569099522245,24.5156435285048
"448",448,22.9595001253108,21.8720610314771,22.5608397257917,23.5382416530669,22.3430347234535,23.0437477933129,24.5080921273893
"449",449,22.9921684991782,21.8687271262344,22.5415159743101,23.5372911787218,22.2823482322921,23.0617466543231,24.5063061473343
"450",450,23.0034269562252,21.8691508124502,22.5157225984204,23.5327328929637,22.2313968911098,22.9695003403523,24.491194371978
"451",451,22.9700571692251,21.8841997859186,22.4956627996947,23.525084137318,22.1857376917642,22.9379981875402,24.4991486504735
"452",452,22.9009941227867,21.8815003415991,22.46370508086,23.5171115661453,22.1345373131242,22.9137617810095,24.5195373029913
"453",453,22.8858890594682,21.886264023191,22.4239028659449,23.5039526635752,22.0944034548269,22.8569433848653,24.4984293797668
"454",454,22.8857503195425,21.8862810254865,22.3832901095936,23.5145398571506,22.064000359921,22.9126502419573,24.5138839852825
"455",455,22.9465278372008,21.8947689849759,22.3463786625266,23.4218371393205,22.040451509507,22.8539468848419,24.5086222964807
"456",456,23.1249263487044,21.8899445849758,22.314170519472,23.4312345664207,22.0035307629426,22.7721061714135,24.5048509831679
"457",457,23.2655510934882,21.8898152680997,22.2782325170472,23.4319767931026,21.9807354234186,22.731552052152,24.4978599507329
"458",458,23.3483437491571,21.8901132041939,22.241682116956,23.501572089375,21.9764231645526,22.672144920548,24.490305117732
"459",459,23.3216755383509,21.8901208218243,22.2082096896853,23.5014730927101,21.9626656570451,22.6526402168421,24.4669326485949
"460",460,23.3915645812748,21.8905518370774,22.1787063972149,23.493046847535,21.9545477371774,22.5644336643969,24.4550931691771
"461",461,23.4785318760782,21.8967276218582,22.1480801287771,23.514056158455,21.9447757897088,22.5398300068427,24.4376833659062
